WingID,alpha,U,U_ci,Re_c,Re_c_ci,rho,rho_ci,mu,mu_ci,T_atm,T_atm_CI,P_atm,P_atm_CI,P_V_mean,Fx_V_mean,Fy_V_mean,Fz_V_mean,Mx_V_mean,My_V_mean,Mz_V_mean,P_V_ci,Fx_V_ci,Fy_V_ci,Fz_V_ci,Mx_V_ci,My_V_ci,Mz_V_ci,FL_wt_mean,FD_wt_mean,FS_wt_mean,Mn_wt_mean,Ml_wt_mean,Mm_wt_mean,FL_wt_ci,FD_wt_ci,FS_wt_ci,Mn_wt_ci,Ml_wt_ci,Mm_wt_ci,t_s,f_s
F2195,5,12.49105729,0.491182932,808073.4473,31783.56425,1.174254313,0.001010835,1.82E-05,2.93E-09,20.36284522,0.026273736,98882.588,84.65975,1.123486659,-0.060301191,-0.152775898,0.130389035,-0.233951488,0.10319322,0.356755154,0.018082989,0.029315766,0.00362414,0.022662107,0.00192459,0.033169142,0.009910813,3.024439493,0.47632341,0.268561221,-0.031966901,0.545821543,-0.210718913,0.356880285,0.255678559,3.00150112,0.084191768,0.085168222,0.014366079,45,4000
F2195,3,12.50572785,0.446360897,808957.0595,28882.11788,1.174200735,0.00100672,1.82E-05,1.48E-09,20.37623795,0.013319611,98882.588,84.65975,1.125607699,-0.083897423,-0.156601609,0.145213079,-0.233562055,0.111788486,0.343092565,0.016449102,0.035363361,0.008304035,0.03087235,0.002566905,0.049440557,0.014227074,2.580041127,0.403866861,0.256970839,-0.021780536,0.467902248,-0.187983925,0.511510251,0.445208271,4.118850649,0.12213584,0.110106424,0.022201101,45,4000
F2195,1,12.51612667,0.463313458,809544.831,29975.22095,1.174131301,0.00100565,1.82E-05,7.92E-10,20.39359592,0.007100114,98882.588,84.65975,1.127087804,-0.109286602,-0.161167873,0.160757664,-0.233168576,0.120925375,0.32845211,0.017088036,0.039209566,0.005897555,0.039946956,0.004290475,0.055286194,0.012753656,2.103305408,0.348639734,0.213215881,-0.017557898,0.384656007,-0.162947429,0.482296909,0.366401946,4.75011839,0.142909889,0.124728256,0.019758977,45,4000
F2195,0,12.51051843,0.475342784,809269.504,30756.39005,1.174202827,0.001005695,1.82E-05,7.74E-10,20.37571497,0.006945778,98882.588,84.65975,1.126316218,-0.122880929,-0.163936627,0.169001833,-0.23327002,0.126022238,0.320228924,0.017525579,0.048346997,0.007884861,0.050160408,0.005092889,0.070492947,0.017381583,1.845692719,0.33629991,0.197160048,-0.017514142,0.340062315,-0.14819438,0.646126251,0.489837199,5.984530185,0.181262121,0.155785851,0.026474075,45,4000
F2195,-1,12.51726172,0.459619573,809466.5838,29730.79615,1.174007265,0.001005552,1.82E-05,7.99E-10,20.42460954,0.007168315,98882.588,84.65975,1.127157766,-0.135610864,-0.166602048,0.17663705,-0.23324603,0.130761476,0.312766022,0.016951335,0.061454472,0.011020167,0.06618421,0.006433512,0.087787931,0.026659184,1.608860087,0.321193786,0.175085501,-0.018563379,0.298529878,-0.134749812,0.967870475,0.714281992,7.602339216,0.230403795,0.197988647,0.039398183,45,4000
F2195,-2,12.51581004,0.461451124,809344.813,29848.21167,1.173984448,0.001006053,1.82E-05,1.21E-09,20.4303152,0.01081336,98882.588,84.65975,1.126925501,-0.147104773,-0.168872716,0.183581236,-0.233220481,0.135255065,0.305917777,0.017016678,0.077508452,0.012942149,0.082828384,0.008293629,0.092367854,0.039250785,1.39241676,0.319880962,0.1712392,-0.019895038,0.260909328,-0.122661096,1.40126287,0.967719936,8.817195188,0.260220572,0.237993754,0.055966163,45,4000
F2195,-3,12.50608209,0.48056183,808635.2275,31080.5597,1.17391853,0.001005511,1.82E-05,8.33E-10,20.44680036,0.007471719,98882.588,84.65975,1.125438244,-0.158289875,-0.171144973,0.190152058,-0.233341677,0.139417435,0.29940085,0.017707699,0.090170524,0.016816146,0.096388665,0.009857658,0.108836488,0.047531195,1.192232256,0.322659761,0.143541748,-0.022403985,0.224807915,-0.110793526,1.693655184,1.195850272,10.31209663,0.304946122,0.277752996,0.06815036,45,4000
F2195,-4,12.51136932,0.452712817,809174.3315,29287.46471,1.174079923,0.001005397,1.82E-05,5.47E-10,20.40644156,0.004903128,98882.588,84.65975,1.126345159,-0.1685269,-0.173390917,0.196190048,-0.233366778,0.143330565,0.293568503,0.016689382,0.087074326,0.014985158,0.086011989,0.008476317,0.101959849,0.042576236,1.010918064,0.318752563,0.125914442,-0.025502184,0.191778036,-0.100007557,1.515365093,1.070737102,9.603178923,0.279741156,0.262931665,0.060963931,45,4000
F2195,-6,12.49947308,0.457584124,808168.3618,29593.76278,1.17388615,0.0010054,1.82E-05,7.51E-10,20.45489894,0.006735542,98882.588,84.65975,1.124438288,-0.186954423,-0.17722878,0.207238269,-0.233788756,0.150311044,0.28273682,0.016850415,0.093337767,0.01915446,0.082195089,0.007893512,0.112977838,0.043746007,0.690470612,0.347475853,0.101001579,-0.033786609,0.132809309,-0.079924791,1.552431235,1.190275806,10.13634148,0.292894304,0.279646649,0.064230116,45,4000
F2195,-8,12.48774264,0.465993526,807476.0116,30139.88844,1.173940339,0.001006937,1.82E-05,1.70E-09,20.44134596,0.015263427,98882.588,84.65975,1.122752324,-0.203241568,-0.180954901,0.217192875,-0.234368035,0.156006341,0.272955206,0.017145234,0.115760929,0.023226719,0.10614808,0.010499511,0.128632921,0.060696854,0.410067359,0.385320069,0.061192475,-0.045608516,0.082151024,-0.061177137,2.137020477,1.570960477,12.23687945,0.349837571,0.342022571,0.087210957,45,4000
F2195,-10,12.47683112,0.46117327,806699.0398,29825.5763,1.173881735,0.001006049,1.82E-05,1.26E-09,20.4560031,0.011293394,98882.588,84.65975,1.121100128,-0.217775679,-0.184661044,0.225574055,-0.234993713,0.161214698,0.26405782,0.016951942,0.120454608,0.021088725,0.114859139,0.011789605,0.123826387,0.066541811,0.161702365,0.42654244,0.003013877,-0.057760928,0.038288449,-0.043554569,2.33184296,1.636561867,12.49497077,0.354437286,0.352454909,0.093738444,45,4000
F2195,-12,12.453553,0.444648149,805130.4224,28755.0704,1.173829484,0.001005142,1.82E-05,4.85E-10,20.46907243,0.004350858,98882.588,84.65975,1.117637334,-0.229572961,-0.187596761,0.23292938,-0.236011081,0.165038044,0.256581879,0.016312331,0.117937686,0.028050836,0.117120583,0.013542166,0.134677896,0.069223886,-0.022516155,0.489075332,-0.035833495,-0.071685686,0.003989622,-0.028342525,2.430796741,1.847684927,12.89333714,0.374549476,0.354811958,0.100457585,45,4000
F2195,-14,12.42474,0.469868171,803355.505,30388.68888,1.173901889,0.001009509,1.82E-05,2.64E-09,20.45096246,0.023695517,98882.588,84.65975,1.113466756,-0.241610069,-0.190989602,0.239955376,-0.236749014,0.169361154,0.249151534,0.01720016,0.110551456,0.021569284,0.113585613,0.012234608,0.124704232,0.062133053,-0.214694945,0.542315165,-0.078563266,-0.086841831,-0.030275681,-0.012950661,2.172383023,1.593083169,12.15236306,0.35393006,0.333394209,0.088616306,45,4000
F2195,-16,12.42066377,0.457484478,803183.9219,29591.36871,1.173977704,0.001006319,1.82E-05,1.37E-09,20.4320018,0.012290142,98882.588,84.65975,1.112928302,-0.253359617,-0.194309109,0.246440421,-0.237440424,0.173882101,0.241581923,0.016741771,0.11810053,0.024087283,0.122920895,0.013843066,0.130116706,0.067438871,-0.407026232,0.61659461,-0.124433179,-0.102586078,-0.062763315,0.002470846,2.350460707,1.758686068,12.91866388,0.375656768,0.355221036,0.096594478,45,4000
F2195,-18,12.41794881,0.460077358,802983.8643,29758.0786,1.173957509,0.001006268,1.82E-05,1.35E-09,20.43705197,0.012117176,98882.588,84.65975,1.112514972,-0.263838137,-0.197508428,0.25236921,-0.238409386,0.178209344,0.23455224,0.016832834,0.111493003,0.019559252,0.106267936,0.01084355,0.117963922,0.058624963,-0.567522277,0.698545878,-0.138930983,-0.118806486,-0.091009201,0.017359792,2.024515868,1.513662695,11.6880008,0.333120631,0.327913267,0.08314618,45,4000
F2195,-20,12.39478092,0.460715603,801314.764,29792.89067,1.173816263,0.001005242,1.82E-05,6.41E-10,20.47237947,0.005747097,98882.588,84.65975,1.10901594,-0.272902504,-0.200480601,0.257209218,-0.239036847,0.181768092,0.228555626,0.01682274,0.112121051,0.017142587,0.102877147,0.01035435,0.107713402,0.058505838,-0.707488765,0.771079461,-0.18004209,-0.134796001,-0.113366797,0.030137335,1.999398893,1.483539079,11.22526082,0.312594271,0.322222472,0.08192635,45,4000
F4546,0,12.48511452,0.452363529,806712.7005,29237.2754,1.173278412,0.001006474,1.82E-05,1.59E-09,20.50637931,0.014243755,98848.7241,84.65975,1.121728781,-0.224050063,-0.183242809,0.284394344,-0.248121964,0.101329133,0.266487897,0.016630273,0.177263658,0.029668029,0.19081569,0.016884657,0.178167892,0.075942642,0.42815938,0.585136203,-0.413364616,-0.158765441,0.001861128,-0.045822175,2.720282299,1.986400141,18.9939712,0.547869716,0.526339092,0.110800403,45,4000
F4546,2,12.51726932,0.456857629,808495.3435,29516.80618,1.173037049,0.001005663,1.82E-05,1.26E-09,20.56680174,0.011260532,98848.7241,84.65975,1.126277065,-0.175930128,-0.176528686,0.253043733,-0.248241056,0.083922305,0.291823147,0.016835562,0.122384807,0.008340555,0.138125718,0.007491192,0.102453542,0.041625248,1.232578486,0.506251799,-0.451105138,-0.135447414,0.159089145,-0.088283528,1.482464348,0.942647902,12.68793101,0.36103309,0.35672483,0.057838802,45,4000
F4546,4,12.51295761,0.460716556,808263.7413,29767.70818,1.173075431,0.00100569,1.82E-05,1.25E-09,20.55719168,0.011228142,98848.7241,84.65975,1.125671315,-0.123738467,-0.171224779,0.216509111,-0.249186348,0.068360082,0.317547202,0.01697269,0.071131939,0.004003559,0.08058219,0.004266037,0.053597381,0.023159727,2.090676192,0.451257289,-0.443533586,-0.109931308,0.331685471,-0.128312322,0.824028457,0.519514002,7.215869498,0.203244882,0.205021396,0.032105508,45,4000
F4546,6,12.50116415,0.491557913,807424.5501,31756.38465,1.173012016,0.001006785,1.82E-05,1.84E-09,20.57307,0.016465467,98848.7241,84.65975,1.123883162,-0.078492901,-0.169035876,0.183175934,-0.250717214,0.056874709,0.338394066,0.018092482,0.069093314,0.003011856,0.078639981,0.003837995,0.038616401,0.02385683,2.821459622,0.412337502,-0.416277313,-0.092963532,0.482795049,-0.156958434,0.839246889,0.521641839,6.694735796,0.184150588,0.194700375,0.032635738,45,4000
F4546,8,12.49961607,0.479709178,807178.792,30985.82979,1.172892565,0.001008806,1.82E-05,2.59E-09,20.60298367,0.023230728,98848.7241,84.65975,1.123561356,-0.03702586,-0.168446458,0.150729157,-0.252570796,0.048748179,0.355972796,0.017651779,0.066068035,0.003125958,0.074566682,0.003775671,0.042262754,0.021705536,3.465746206,0.412275002,-0.360294731,-0.079919226,0.623218369,-0.178718215,0.765237816,0.484118984,6.496790582,0.18008923,0.187510396,0.029884363,45,4000
F4546,10,12.48421035,0.484844956,806202.0117,31317.84542,1.172907386,0.001005235,1.82E-05,1.04E-09,20.59927172,0.009321445,98848.7241,84.65975,1.121305242,0.002269441,-0.168830836,0.117912678,-0.254289185,0.042793858,0.372257829,0.017819282,0.068546209,0.003200924,0.077790297,0.00391401,0.041379833,0.021997413,4.073914668,0.431090322,-0.325469953,-0.07070289,0.759143611,-0.197607761,0.773355745,0.496192828,6.700121001,0.185159796,0.193950351,0.030340239,45,4000
F4546,12,12.4700098,0.486461013,805126.2984,31416.1573,1.172777042,0.001008002,1.82E-05,2.37E-09,20.6319195,0.021227315,98848.7241,84.65975,1.11911556,0.040532799,-0.169599668,0.084241354,-0.255506277,0.039301171,0.388016715,0.017856401,0.076780027,0.003552761,0.088416575,0.004485513,0.042990919,0.025278319,4.659086055,0.470555885,-0.254278662,-0.063708486,0.893751672,-0.215956152,0.88370262,0.573618988,7.484439454,0.206643345,0.216935444,0.034805489,45,4000
F4546,14,12.47017387,0.483586624,805168.0268,31231.65536,1.172802619,0.001005372,1.82E-05,1.20E-09,20.62551252,0.010750959,98848.7241,84.65975,1.119159646,0.076308516,-0.171380808,0.05072696,-0.256176875,0.038819791,0.402140197,0.017751392,0.074568776,0.003598192,0.085829656,0.004449612,0.046562463,0.024657882,5.186045984,0.511928361,-0.140762639,-0.058649129,1.022348203,-0.231529923,0.859286741,0.567437265,7.374633769,0.205185062,0.212186982,0.033995323,45,4000
F4546,16,12.41570192,0.484040375,801597.5566,31258.93253,1.172758599,0.001007433,1.82E-05,2.17E-09,20.63653962,0.01950842,98848.7241,84.65975,1.111139351,-0.004391193,-0.165472178,0.115126147,-0.246624066,0.055687857,0.365443843,0.017689743,0.160791021,0.016119306,0.138096175,0.008396339,0.161210073,0.043401112,3.526007567,0.823301965,-0.10800523,-0.111130277,0.735686775,-0.203306956,1.543974346,1.172632664,16.04213965,0.44494364,0.46041681,0.06342669,45,4000
F4546,18,12.38097735,0.484328893,799380.176,31278.32127,1.172778911,0.001005062,1.82E-05,9.91E-10,20.63145136,0.008886688,98848.7241,84.65975,1.106082413,0.0182837,-0.165702257,0.093217631,-0.24601117,0.056242692,0.374163783,0.017651103,0.145242316,0.01208763,0.135225643,0.007852164,0.134099536,0.04203993,3.799511758,0.899322976,-0.023273956,-0.116484832,0.817358282,-0.215446849,1.47183455,1.07656882,14.41585203,0.399412148,0.414663108,0.059817335,45,4000
F4546,20,12.3536838,0.509152641,797357.9586,32870.1699,1.172563289,0.00100846,1.82E-05,2.57E-09,20.68547465,0.023065183,98848.7241,84.65975,1.101939962,0.045318656,-0.1652781,0.068009272,-0.245472566,0.056620369,0.385013726,0.018512649,0.156640984,0.015402127,0.142137542,0.008464264,0.150640284,0.045357017,4.143039023,1.016370897,0.115692174,-0.126137458,0.91441687,-0.23121797,1.58398847,1.214191397,15.63568114,0.43428567,0.448542036,0.065421025,45,4000
F4546,22,12.34948097,0.469722724,797277.5168,30332.84694,1.172721599,0.00100516,1.82E-05,1.10E-09,20.64580867,0.009877787,98848.7241,84.65975,1.101449709,0.132218418,-0.169714271,-0.009927611,-0.250332817,0.049036323,0.425073914,0.01707364,0.424692757,0.101186207,0.311027438,0.030381156,0.397147196,0.138112238,5.755714627,1.11413508,0.211381737,-0.134900049,1.229662868,-0.272072509,4.974670072,4.981728982,39.723108,1.0582348,1.180543268,0.231359624,45,4000
F4546,24,12.31408595,0.465890612,794937.5076,30083.3831,1.172675907,0.001005048,1.82E-05,1.05E-09,20.65725604,0.009399167,98848.7241,84.65975,1.096272305,0.158656283,-0.176019334,-0.046657081,-0.249310845,0.061967971,0.433638641,0.016884927,0.198992211,0.037789075,0.192036995,0.015051025,0.232544356,0.061385452,6.125980261,1.09335982,0.384328606,-0.121723444,1.344223117,-0.276423017,2.209719642,2.04601577,21.78265046,0.632235901,0.597610529,0.098633009,45,4000
F4546,25,12.30054211,0.503831169,794000.3767,32529.45676,1.172623596,0.001004807,1.82E-05,8.89E-10,20.67036292,0.007974308,98848.7241,84.65975,1.09426872,0.158759718,-0.174647767,-0.049071185,-0.247654399,0.064560316,0.433471355,0.018241053,0.172132297,0.029444869,0.171301524,0.012076977,0.210109519,0.049570915,6.043241806,1.199626274,0.404429974,-0.135699577,1.347107667,-0.280203508,1.787471657,1.635838092,19.36347527,0.568192194,0.524567934,0.079201464,45,4000
F4546,23,12.33552087,0.48944504,796388.3827,31606.39864,1.172731668,0.001007319,1.82E-05,2.14E-09,20.64328611,0.019213996,98848.7241,84.65975,1.099427357,0.152608776,-0.175585022,-0.036725471,-0.25125101,0.056495566,0.432136212,0.01777156,0.284794708,0.062459926,0.220228761,0.017259136,0.27466239,0.083018578,6.120678371,1.051529075,0.283011798,-0.119607519,1.315850268,-0.27239828,3.00761685,3.046740792,27.27997838,0.738339464,0.800120368,0.140543826,45,4000
F4546,21,12.34836448,0.483676905,797182.6933,31232.80435,1.17270273,0.001008251,1.82E-05,2.47E-09,20.6505359,0.022140099,98848.7241,84.65975,1.101272815,0.071024333,-0.164698683,0.045243084,-0.245746302,0.05374872,0.397354264,0.017579686,0.236251521,0.038087826,0.158425074,0.01102475,0.20271654,0.06913492,4.573845533,1.096461824,0.124247655,-0.135181698,1.006872505,-0.247994933,2.421929759,2.155861358,21.03337853,0.539457103,0.642366467,0.106435192,45,4000
F4546,19,12.36189942,0.489762466,797983.6362,31622.48933,1.172642362,0.001004695,1.82E-05,7.68E-10,20.66566088,0.006888503,98848.7241,84.65975,1.103196679,0.030694371,-0.165253677,0.080846324,-0.245482389,0.05649576,0.379435848,0.017819808,0.144901798,0.012732876,0.133542374,0.007593781,0.131453934,0.044264859,3.9572817,0.955294592,-0.002193227,-0.119827571,0.863092555,-0.223740286,1.536358275,1.13344413,14.25622356,0.393033311,0.411983198,0.062669801,45,4000
F4546,17,12.39484615,0.468651312,799970.8719,30254.85013,1.17252702,0.001005012,1.82E-05,1.11E-09,20.6945635,0.010001339,98848.7241,84.65975,1.107912309,0.007522379,-0.165329078,0.103187402,-0.246174545,0.055611695,0.370633561,0.017094403,0.150591155,0.013788767,0.133414373,0.00759,0.140197829,0.045719093,3.686986013,0.858697982,-0.111045403,-0.112655007,0.779377596,-0.210965633,1.596913503,1.167785685,14.76300591,0.405836869,0.427518517,0.064894292,45,4000
F4546,15,12.41714734,0.467583916,801411.7359,30186.06089,1.172528284,0.001004975,1.82E-05,1.09E-09,20.6942468,0.009753472,98848.7241,84.65975,1.111172424,-0.017099106,-0.165240518,0.125602937,-0.246268021,0.055369345,0.361385183,0.01708613,0.168562217,0.022284996,0.138486228,0.009122966,0.166833987,0.048969811,3.382161784,0.774038211,-0.263341498,-0.109321048,0.692887376,-0.19856646,1.740539893,1.400326208,16.54550246,0.454517598,0.479005001,0.073188692,45,4000
F4546,13,12.44261611,0.447321637,803007.6786,28876.97085,1.172488897,0.001004694,1.82E-05,8.92E-10,20.70411774,0.007998897,98848.7241,84.65975,1.114871013,-0.038042845,-0.164970806,0.145189371,-0.246532759,0.055305985,0.353992492,0.016377592,0.201926478,0.027576268,0.14926347,0.010584394,0.179247384,0.063500639,3.147723403,0.709753629,-0.352804807,-0.108587091,0.619314964,-0.188683758,2.239362249,1.762208911,18.57775137,0.489090246,0.556994262,0.093537745,45,4000
F4546,11,12.47584451,0.476818649,805312.3728,30786.36826,1.172620492,0.001006242,1.82E-05,1.75E-09,20.67114061,0.015656533,98848.7241,84.65975,1.119850638,0.021326751,-0.168533251,0.099659569,-0.254093576,0.040406269,0.381355264,0.017507841,0.073334801,0.003031282,0.083903584,0.003997733,0.041658402,0.025126274,4.38159229,0.436617794,-0.417259398,-0.064950878,0.828630646,-0.210253491,0.876810015,0.559672613,7.138413624,0.196891638,0.207094269,0.034354532,45,4000
F4546,9,12.50005599,0.469385872,806593.2617,30296.16729,1.172389375,0.001006311,1.82E-05,1.86E-09,20.72906251,0.016704852,98848.7241,84.65975,1.1232312,-0.018038287,-0.167817326,0.13269875,-0.252632394,0.044971017,0.365704546,0.017264585,0.064803867,0.002642197,0.073296914,0.003395448,0.037705017,0.023186753,3.798128081,0.406488957,-0.527022724,-0.07272065,0.692237623,-0.192243994,0.810074403,0.50793119,6.292239868,0.173242966,0.182829349,0.031566682,45,4000
F4546,7,12.50523873,0.446358641,807057.2195,28815.30287,1.172495511,0.001006004,1.82E-05,1.69E-09,20.7024601,0.015121312,98848.7241,84.65975,1.124077801,-0.058474436,-0.167805065,0.164777337,-0.250568361,0.051622443,0.349202014,0.016424646,0.063378657,0.002996699,0.071308843,0.003673659,0.036016355,0.021328761,3.177142223,0.387460617,-0.632230654,-0.083642538,0.554962031,-0.172959648,0.751343488,0.472231369,6.119288451,0.16791167,0.178304517,0.029306233,45,4000
F4546,5,12.50886891,0.484704201,807186.3634,31285.26743,1.172409387,0.001005516,1.82E-05,1.48E-09,20.72404634,0.013282868,98848.7241,84.65975,1.124544935,-0.10173532,-0.1690116,0.196768345,-0.24847053,0.061391529,0.330212762,0.01784171,0.070039431,0.003459493,0.079064797,0.003945627,0.051380121,0.024620707,2.482943644,0.400214802,-0.723981906,-0.096853822,0.410691206,-0.148790211,0.869407818,0.539694075,7.055883052,0.198047893,0.201213944,0.033732639,45,4000
F4546,3,12.52031989,0.460454223,807844.1236,29717.85673,1.172342961,0.001005209,1.82E-05,1.34E-09,20.74069755,0.01203623,98848.7241,84.65975,1.126180573,-0.149737673,-0.172056979,0.230654949,-0.246764108,0.073913906,0.30808658,0.016962387,0.086474764,0.005144616,0.097926384,0.005142664,0.069139763,0.029293428,1.709205966,0.444146644,-0.821200154,-0.117878535,0.252558748,-0.117475514,1.041211248,0.654353654,8.882739112,0.251699571,0.250855619,0.040507231,45,4000
F4546,1,12.50541879,0.475143537,806890.5116,30665.7204,1.17234939,0.001005855,1.82E-05,1.67E-09,20.73908574,0.01502368,98848.7241,84.65975,1.123989536,-0.202611848,-0.17835444,0.265653315,-0.245994143,0.091090457,0.281505721,0.017483575,0.151072111,0.014366143,0.168569094,0.010379322,0.149647259,0.052444656,0.835357332,0.508273709,-0.864298178,-0.14286517,0.079555331,-0.074710336,1.88078557,1.251020407,16.32922884,0.472933387,0.45020035,0.074219829,45,4000
F4546,0,12.48391159,0.438516304,805461.1985,28301.48055,1.172315244,0.001004422,1.82E-05,7.75E-10,20.747646,0.006954319,98848.7241,84.65975,1.12079772,-0.22583487,-0.181886631,0.280030512,-0.245709192,0.099682761,0.269263393,0.016105603,0.185941663,0.025807816,0.204376255,0.017249544,0.174954652,0.079748797,0.44000961,0.537387726,-0.879641102,-0.153638892,0.004674033,-0.054084804,2.849647968,1.965223962,19.67435956,0.564715813,0.548337395,0.11392618,45,4000
F4546,-1,12.4668045,0.458221553,804303.4004,29570.50439,1.172270814,0.001004594,1.82E-05,9.65E-10,20.75878477,0.008656615,98848.7241,84.65975,1.118249448,-0.244237232,-0.185318716,0.290457028,-0.245546893,0.107728103,0.258720306,0.016806801,0.236729121,0.034643597,0.256353446,0.02265408,0.221843041,0.10135085,0.106017218,0.563683072,-0.875107886,-0.159750079,-0.053907298,-0.035707641,3.626657014,2.539458014,24.87586995,0.711616152,0.695681484,0.145712124,45,4000
F4546,-2,12.45094349,0.449637222,803239.6068,29015.3863,1.17223747,0.00100508,1.82E-05,1.32E-09,20.76714497,0.011828888,98848.7241,84.65975,1.115896155,-0.258458454,-0.188937958,0.297410021,-0.245708449,0.115367665,0.249732824,0.016469989,0.268957867,0.033518355,0.284743917,0.02394444,0.220255852,0.117756491,-0.164724913,0.577834926,-0.852076624,-0.161225748,-0.098766904,-0.018734958,4.184567363,2.80334065,27.0136314,0.755964154,0.772583272,0.165904989,45,4000
F4546,-3,12.44563648,0.44857817,803081.1126,28953.73995,1.172388871,0.0010057,1.82E-05,1.58E-09,20.72918883,0.014208962,98848.7241,84.65975,1.115235929,-0.269943313,-0.19178943,0.30321312,-0.246005854,0.121204654,0.242271251,0.016426247,0.248548711,0.028763001,0.239903145,0.016119784,0.1937155,0.097769461,-0.382314227,0.607887171,-0.842526072,-0.165005474,-0.134155519,-0.004628156,3.45257934,2.34254079,23.80886891,0.647411061,0.697893503,0.137386142,45,4000
F4546,-4,12.43568468,0.458014078,802010.7105,29546.57641,1.17203595,0.001004284,1.82E-05,8.72E-10,20.81768118,0.007827014,98848.7241,84.65975,1.113503502,-0.279192285,-0.193966311,0.308686394,-0.246399073,0.124933678,0.236735829,0.016753867,0.241072366,0.034639877,0.211226808,0.014926714,0.211006011,0.08741331,-0.535608779,0.636269868,-0.845796572,-0.17324538,-0.161757027,0.006150959,3.100198478,2.297068406,23.09305812,0.626439516,0.677187037,0.126868224,45,4000
F4546,-6,12.41797826,0.462556268,801099.4947,29848.004,1.172226373,0.001004366,1.82E-05,7.96E-10,20.76992755,0.007140021,98848.7241,84.65975,1.1110601,-0.287819368,-0.195552534,0.314698414,-0.246843916,0.127002755,0.23156257,0.016898918,0.21963433,0.018137624,0.184090238,0.011283394,0.175246235,0.075799772,-0.664294699,0.699405527,-0.880098921,-0.189821835,-0.182731834,0.015740734,2.671902302,1.755729249,20.20554943,0.533270971,0.60555422,0.105127255,45,4000
F4546,-8,12.39180665,0.470556777,799396.9546,30363.42449,1.172214648,0.001004407,1.82E-05,8.44E-10,20.7728674,0.007573515,98848.7241,84.65975,1.107227613,-0.293314249,-0.195443901,0.320252724,-0.247401508,0.126656464,0.229080868,0.017155224,0.195628173,0.018004313,0.169336791,0.010945366,0.179281808,0.057406489,-0.697231747,0.781871304,-0.898997883,-0.210378935,-0.192515264,0.019641965,2.052730395,1.434579012,18.95007195,0.517127254,0.552214476,0.08213849,45,4000
F4546,-10,12.37085502,0.446841793,798120.0899,28836.6921,1.172276553,0.00100505,1.82E-05,1.28E-09,20.75734594,0.011484645,98848.7241,84.65975,1.104220197,-0.30105742,-0.195591057,0.326528519,-0.246904093,0.127517426,0.22537719,0.016262642,0.182238024,0.015701786,0.158625071,0.010098523,0.163544196,0.051044906,-0.801537288,0.868925933,-0.93662876,-0.23220165,-0.207805057,0.024116353,1.824983764,1.282414351,17.56082914,0.477782375,0.513063854,0.073152074,45,4000
F4546,-12,12.34536787,0.461395122,796418.0473,29773.11038,1.172228648,0.001004119,1.82E-05,4.92E-10,20.76935712,0.004413013,98848.7241,84.65975,1.100473952,-0.308587898,-0.195363162,0.332907375,-0.24665212,0.12832482,0.221902791,0.016757859,0.16333642,0.014828749,0.148890179,0.009645652,0.138740432,0.057264186,-0.881279708,0.975946817,-0.958308119,-0.255402228,-0.221503878,0.02810957,2.008275218,1.376661839,15.69880354,0.427001862,0.459383098,0.080053251,45,4000
F4546,-14,12.34230841,0.475498715,796022.0858,30675.08446,1.172063738,0.001004272,1.82E-05,8.40E-10,20.81071155,0.007534749,98848.7241,84.65975,1.099903001,-0.316001783,-0.195627571,0.338929748,-0.246018,0.129020103,0.218139097,0.017264155,0.160188884,0.020778891,0.148461188,0.011211344,0.143014492,0.063822563,-0.982452913,1.074940536,-1.001551602,-0.279311901,-0.232789712,0.032633733,2.228893873,1.617154571,15.70988569,0.432561399,0.455071233,0.090573643,45,4000
F4546,-16,12.31732012,0.481468743,794556.4403,31065.68401,1.172185211,0.001004015,1.82E-05,3.71E-10,20.78024857,0.003325584,98848.7241,84.65975,1.096367603,-0.324303661,-0.196105429,0.345314758,-0.245482093,0.130360581,0.214017206,0.017447625,0.151156761,0.020031984,0.141247065,0.010930909,0.135073698,0.059734649,-1.084753857,1.182690828,-1.03730351,-0.304655679,-0.245902222,0.038050699,2.080198141,1.539979293,14.86753849,0.4101113,0.429989402,0.085130064,45,4000
F4546,-18,12.2951919,0.453646868,792924.1991,29263.85686,1.17201448,0.001004097,1.82E-05,7.05E-10,20.82306641,0.006324655,98848.7241,84.65975,1.09303103,-0.333238626,-0.196939041,0.351282765,-0.245101625,0.132294569,0.209616943,0.01640601,0.136216358,0.01607292,0.119826967,0.008572793,0.113392306,0.053183841,-1.184451414,1.293458588,-1.100142216,-0.329833395,-0.259738445,0.044550211,1.831333477,1.348392516,12.87058582,0.346213927,0.380261055,0.074818303,45,4000
F4546,-20,12.27923474,0.463580856,791917.0647,29905.20787,1.172032804,0.001005074,1.82E-05,1.42E-09,20.81847033,0.012706659,98848.7241,84.65975,1.09073624,-0.341827786,-0.197774449,0.357226777,-0.244553863,0.134472282,0.205314048,0.016744316,0.127358312,0.013840384,0.113784383,0.007935746,0.101417781,0.050438194,-1.281466931,1.408702616,-1.128824137,-0.355652876,-0.27171586,0.050670347,1.721376201,1.269399838,11.94532574,0.319939685,0.354297435,0.070392471,45,4000
