"","FrameID","U_des","alpha","alpha_std","rho","rho_std","visc","visc_std","U","U_std","Re_c","Re_c_std","L","L_std","D","D_std","Y","Y_std","n","n_std","l","l_std","m","m_std","CL","CL_std","CD","CD_std","CY","CY_std","Cn","Cn_std","Cl","Cl_std","Cm","Cm_std","L_comp","L_comp_std","D_comp","D_comp_std","m_comp","m_comp_std"
"104","F4352","high",-4,7.21687836487032e-05,1.15737531333799,0.000577189240212871,1.82826736083411e-05,6.04701848184995e-10,18.6844749750824,0.0636837955412214,1182811.14360516,4031.90598719155,-2.52794480867429,0.66868430663146,1.86523999901197,0.378498539167721,-1.78276339606801,0.241775252841638,-0.370882149474256,0.0556787883645876,-0.57739152923424,0.0794901633380386,0.0529565926392082,0.054166320256594,-0.0125130036483724,0.00330971741006156,0.00923269955603449,0.00187418404779815,-0.00882445091468684,0.001197736699268,-0.00183581922894959,0.000275675170972581,-0.00285801426006457,0.000393403821204547,0.000262128363968233,0.000268108019615491,-0.0195515682005818,0.00517143345322118,0.0144260930563039,0.00292841257468461,0.000511969460875456,0.000523648475811507
"105","F4352","high",-6,7.21687836487032e-05,1.15726661367574,0.000577533615934771,1.82839984006988e-05,6.58841292808849e-10,18.6516171203039,0.0656591978805123,1180534.65720964,4156.3303633433,-2.42395645012287,0.522896319865924,1.95684702927717,0.313669654946449,-1.70516659884038,0.201754330716639,-0.373764488441392,0.0447556665064078,-0.530965915344738,0.0614991462803508,0.0611165192763149,0.0428892607262137,-0.012041716571281,0.00259934125390073,0.00972121314255234,0.00155843879163508,-0.00847091658309715,0.0010040678006268,-0.0018567850235069,0.000222529435360971,-0.00263772934586677,0.000305878722237173,0.000303614284370213,0.000213079691460232,-0.0188151821426266,0.00406147070921989,0.015189395535238,0.00243506061192982,0.000592996649160573,0.000416171272383265
"106","F4352","high",-8,7.21687836487032e-05,1.15735949672164,0.000577076963566254,1.82828663638482e-05,5.89723342288134e-10,18.6436857868132,0.0629001954151742,1180200.43300918,3982.18617744081,-2.33473837082233,0.447308582501761,2.11989653005843,0.268738414722659,-1.72382464329401,0.185693885982942,-0.400758220444236,0.0385893608261747,-0.515860004553915,0.051310675724604,0.0549376720393994,0.0377328988316418,-0.0116074383889299,0.00222465261402857,0.0105393258067253,0.00133755852277402,-0.00857020580567522,0.000925292055778958,-0.00199241868416513,0.000192088444798511,-0.00256466133208051,0.000255422782529522,0.000273129379890203,0.000187603417068479,-0.018136622482703,0.00347601970941964,0.0164676965730082,0.0020899351918344,0.000533455820098052,0.000366412923961873
"107","F4352","high",-10,7.21687836487032e-05,1.15717873306521,0.000576998475353029,1.82850695957818e-05,5.91461005671133e-10,18.6172938176926,0.0691238475724586,1178203.69018612,4374.91451898,-2.48720674912906,0.401103795861755,2.34663988373891,0.25505332939931,-1.76726168851452,0.17979063117758,-0.435525740537928,0.0360353250962951,-0.522589573247629,0.0462146653979947,0.0558582682853427,0.0333818668265073,-0.0124024742505174,0.00200166916478657,0.0117015365704923,0.00127304853126268,-0.00881246305454995,0.000898123228346432,-0.00217175222138273,0.000179857005086882,-0.00260589664613211,0.000230895005637319,0.000278537654471243,0.000166462575425366,-0.0193788660164334,0.00312760806997901,0.0182836508913942,0.00198913833009793,0.000544018856389146,0.000325122217627668
"108","F4352","high",-12,7.21687836487032e-05,1.15733793545657,0.000579283036049007,1.82831291352387e-05,8.53539922385528e-10,18.5954267621122,0.069106298036456,1177106.64616579,4375.2811117443,-2.67456264836847,0.375393672434098,2.56696697150794,0.249296129551563,-1.81324379941819,0.174920355303379,-0.471590796089362,0.0354465920263147,-0.534538219513148,0.0432323902396895,0.0634121562991781,0.0308814755703928,-0.0133662716255527,0.00187741247287377,0.0128285564056343,0.00124690915248414,-0.00906178404949955,0.000876662154832499,-0.00235680053353255,0.000177403853189574,-0.00267138368981953,0.000216382994990054,0.000316905683990562,0.000154348816009375,-0.0208847994149261,0.00293345698886527,0.0200446193838036,0.00194829555075646,0.000618956414044066,0.00030146253126831
"109","F4352","high",-14,7.21687836487032e-05,1.15718410430079,0.000577091529420764,1.82850041211352e-05,6.04419460795711e-10,18.5572525485046,0.0682157209389326,1174413.60835152,4317.49841213959,-2.88652478422646,0.355759143667508,2.80796305970268,0.251613454287337,-1.87004385513226,0.174014923572473,-0.508921269760003,0.0353828996821191,-0.549526409659404,0.0412996907016336,0.0738439494924701,0.0286689408316736,-0.0144869002837571,0.0017858372190244,0.0140926144368053,0.00126407456023028,-0.00938538238216227,0.000875401908656069,-0.00255417577828695,0.000177935720486859,-0.00275796499081861,0.000207489692267784,0.000370608261776242,0.000143883967058516,-0.0226357816933704,0.00279037065472562,0.0220197100575083,0.00197511650035981,0.000723844261281722,0.000281023373161164
"110","F4352","high",-16,7.21687836487032e-05,1.15715848998511,0.000577486629143549,1.82853163603711e-05,6.59780486735919e-10,18.5284035620269,0.0674063418658826,1172541.89455187,4266.18978502695,-3.1356614805944,0.347908700391553,3.07182477451039,0.259490417515667,-1.91992398934878,0.176659379634559,-0.547563137950873,0.0366194782869102,-0.565525269103391,0.0406079975458756,0.0876535793218378,0.0279085631018641,-0.0157866622615519,0.00175364298044026,0.0154652728114869,0.00130879813552043,-0.00966596419137536,0.000891181952454814,-0.00275673709652719,0.000184953532273553,-0.00284716844562446,0.000204991806368755,0.00044129682407799,0.000140544134282268,-0.0246666597836748,0.00274006715693791,0.0241644887679482,0.00204499708675067,0.000861907859527325,0.000274500262270054
"111","F4352","high",-18,7.21687836487032e-05,1.15700644875904,0.000576984992469292,1.82871699628151e-05,6.01916180907489e-10,18.5011967303823,0.0653364896972066,1170547.65556063,4134.17054244625,-3.34492401482328,0.321198702179285,3.34805680665356,0.253712853344298,-1.99699459369514,0.17311892511153,-0.588246767313421,0.0357610294339144,-0.579096799589246,0.0381736356109643,0.101795345538863,0.025882112112838,-0.0168919905678177,0.00162334921210489,0.016907811282971,0.00128293073964187,-0.010084896903843,0.000875587434613215,-0.002970668033406,0.000180896794711816,-0.0029244603563982,0.000193151056048936,0.000514070277551901,0.000130721669890954,-0.0263937352622152,0.00253648314391389,0.0264184551296422,0.00200457928069042,0.00100404351084356,0.000255315761505769
"112","F4352","high",6,7.21687836487032e-05,1.15866686357838,0.000578265126418369,1.82669470730601e-05,6.62670134801142e-10,18.8633090264258,0.0673965022552382,1196493.91980733,4275.44538808032,3.95544238483096,0.23199418938049,1.00204898621143,0.192529377604676,-1.52019551582797,0.185377014618011,-0.209109874558534,0.0183863531131651,0.230713763967851,0.0230468536488718,-0.303665144110189,0.0145327347657483,0.0191880443040835,0.00113005851611866,0.00486098860042139,0.000934039943673955,-0.00737454273646883,0.000900787351205068,-0.00101440222030233,8.92582804007554e-05,0.00111920374356968,0.000111970637739448,-0.0014730944536413,7.08568239585206e-05,0.0299813192251304,0.00176571643143541,0.00759529468815842,0.00145943741199055,-0.00287713760476816,0.000138392234293986
"113","F4352","high",8,7.21687836487032e-05,1.15853809005785,0.000577488625076145,1.82685138888484e-05,5.63298935103612e-10,18.846677495397,0.0634094768515723,1195203.61000913,4021.63948835216,5.4593269496339,0.229324262778245,0.981584959134919,0.203811814898951,-1.45435641618086,0.185092662265097,-0.186876891668551,0.0196616825732391,0.445729852757676,0.0226236663291221,-0.347912369386095,0.0136074936183007,0.0265331727743544,0.00112083121366859,0.00477065461616673,0.000990761275678791,-0.00706839696944791,0.000900374639597468,-0.000908250577391865,9.57266741894459e-05,0.00216631597686232,0.000110187995377341,-0.00169090788890658,6.66100678525202e-05,0.0414580824599287,0.00175129877135718,0.00745414783776051,0.00154806449324811,-0.00330255447052066,0.000130097788774453
